"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",5.6409605025174,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",3.99785930777568,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",8.05366704396053,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",4.95914638665038,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","M","Hombres",5.931578525131,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","F","Mujeres",3.54641187238783,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",4.26482534382858,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","M","Hombres",3.43011964388412,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","F","Mujeres",5.82150678164438,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",3.88611095343346,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","M","Hombres",3.78046831247766,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","F","Mujeres",4.07556986604926,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",5.55131843439847,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","M","Hombres",5.61323242002398,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","F","Mujeres",5.45292531675242,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",7.69504401826954,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","M","Hombres",6.49615525907812,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","F","Mujeres",9.37525873144212,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",6.49866075406444,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",5.77239746958956,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.46258198952728,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",6.30659859931741,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",5.71661300650705,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",7.20379325128951,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL07","Región del Maule","_T","Ambos sexos",7.37574401023348,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL07","Región del Maule","M","Hombres",5.4005924822497,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL07","Región del Maule","F","Mujeres",10.6548813518492,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL16","Región de Ñuble","_T","Ambos sexos",8.55260521173665,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL16","Región de Ñuble","M","Hombres",8.60414843788987,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL16","Región de Ñuble","F","Mujeres",8.47620585526981,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL08","Región del Biobío","_T","Ambos sexos",8.66839735581145,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL08","Región del Biobío","M","Hombres",7.95672484625976,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL08","Región del Biobío","F","Mujeres",9.74240182332117,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL09","Región de La Araucanía","_T","Ambos sexos",8.79715117161741,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL09","Región de La Araucanía","M","Hombres",6.06963990974308,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL09","Región de La Araucanía","F","Mujeres",12.8195173411289,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL14","Región de Los Ríos","_T","Ambos sexos",6.57553256013921,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL14","Región de Los Ríos","M","Hombres",5.21742204361957,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL14","Región de Los Ríos","F","Mujeres",8.6378447535232,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL10","Región de Los Lagos","_T","Ambos sexos",3.64329471446162,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL10","Región de Los Lagos","M","Hombres",3.3136736625127,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL10","Región de Los Lagos","F","Mujeres",4.16211188091051,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.63200220613304,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.7123558346358,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",6.92345131172764,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",3.91177497991012,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",2.0955027306171,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.85305567409856,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","_T","Total país","_T","Ambos sexos",6.53842898320672,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","_T","Total país","M","Hombres",5.66527870866124,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","_T","Total país","F","Mujeres",7.79876200595689,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",5.27703208933794,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL15","Región de Arica y Parinacota","M","Hombres",4.01074429359735,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL15","Región de Arica y Parinacota","F","Mujeres",7.11206721395968,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL01","Región de Tarapacá","_T","Ambos sexos",4.33137353844776,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL01","Región de Tarapacá","M","Hombres",5.09191091782324,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL01","Región de Tarapacá","F","Mujeres",3.23632466430817,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL02","Región de Antofagasta","_T","Ambos sexos",4.33104435211276,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL02","Región de Antofagasta","M","Hombres",3.41083276371679,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL02","Región de Antofagasta","F","Mujeres",6.05644845780409,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL03","Región de Atacama","_T","Ambos sexos",4.07713812176896,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL03","Región de Atacama","M","Hombres",3.82854109916711,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL03","Región de Atacama","F","Mujeres",4.51241387227242,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL04","Región de Coquimbo","_T","Ambos sexos",6.13782561270701,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL04","Región de Coquimbo","M","Hombres",6.57179561278725,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL04","Región de Coquimbo","F","Mujeres",5.45603016332189,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL05","Región de Valparaíso","_T","Ambos sexos",7.98754162082646,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL05","Región de Valparaíso","M","Hombres",6.90874815024337,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL05","Región de Valparaíso","F","Mujeres",9.48125814914488,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",6.28396640984923,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL13","Región Metropolitana de Santiago","M","Hombres",5.47199409136,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.37096909994022,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",6.6871681536445,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",6.63165746260197,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",6.77331703686728,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL07","Región del Maule","_T","Ambos sexos",6.80346067601304,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL07","Región del Maule","M","Hombres",4.21584122264962,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL07","Región del Maule","F","Mujeres",11.1196765485107,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL16","Región de Ñuble","_T","Ambos sexos",9.03065978393977,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL16","Región de Ñuble","M","Hombres",9.21973837092706,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL16","Región de Ñuble","F","Mujeres",8.74214146551231,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL08","Región del Biobío","_T","Ambos sexos",8.66565088587116,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL08","Región del Biobío","M","Hombres",7.63977584028823,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL08","Región del Biobío","F","Mujeres",10.2182386244911,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL09","Región de La Araucanía","_T","Ambos sexos",7.05698948277767,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL09","Región de La Araucanía","M","Hombres",4.96883482670101,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL09","Región de La Araucanía","F","Mujeres",10.0506217447589,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL14","Región de Los Ríos","_T","Ambos sexos",6.84178159855943,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL14","Región de Los Ríos","M","Hombres",5.88957806257222,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL14","Región de Los Ríos","F","Mujeres",8.34881868326606,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL10","Región de Los Lagos","_T","Ambos sexos",3.94751220071798,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL10","Región de Los Lagos","M","Hombres",3.59169733528107,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL10","Región de Los Lagos","F","Mujeres",4.49880774248436,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",4.72957966056207,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",3.70667163038924,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",6.15890225734244,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",3.98230030643608,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",2.57572482876638,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.17731464689997,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","_T","Total país","_T","Ambos sexos",6.57629539453957,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","_T","Total país","M","Hombres",5.52529800253349,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","_T","Total país","F","Mujeres",8.08416273617363,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",4.65715439707586,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL15","Región de Arica y Parinacota","M","Hombres",3.52643603997741,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL15","Región de Arica y Parinacota","F","Mujeres",6.31526024625763,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL01","Región de Tarapacá","_T","Ambos sexos",4.55167701625583,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL01","Región de Tarapacá","M","Hombres",3.91077713135677,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL01","Región de Tarapacá","F","Mujeres",5.43670109313077,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL02","Región de Antofagasta","_T","Ambos sexos",5.16707684195858,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL02","Región de Antofagasta","M","Hombres",4.38643066114115,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL02","Región de Antofagasta","F","Mujeres",6.63059059248778,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL03","Región de Atacama","_T","Ambos sexos",3.90974085955159,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL03","Región de Atacama","M","Hombres",3.99732350055067,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL03","Región de Atacama","F","Mujeres",3.7590557671541,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL04","Región de Coquimbo","_T","Ambos sexos",6.76732197166129,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL04","Región de Coquimbo","M","Hombres",6.40284454232782,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL04","Región de Coquimbo","F","Mujeres",7.32416988203356,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL05","Región de Valparaíso","_T","Ambos sexos",7.47138488902419,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL05","Región de Valparaíso","M","Hombres",6.30426104450499,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL05","Región de Valparaíso","F","Mujeres",9.07165441511107,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",6.41499334162981,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL13","Región Metropolitana de Santiago","M","Hombres",5.42593600886806,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.72758040983746,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",6.80768631774218,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",6.61997744221967,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",7.10588818760571,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL07","Región del Maule","_T","Ambos sexos",6.59545393096537,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL07","Región del Maule","M","Hombres",3.83313070481762,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL07","Región del Maule","F","Mujeres",11.0852908599436,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL16","Región de Ñuble","_T","Ambos sexos",9.86762989606306,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL16","Región de Ñuble","M","Hombres",8.94604840241705,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL16","Región de Ñuble","F","Mujeres",11.3134007621569,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL08","Región del Biobío","_T","Ambos sexos",8.43397036317126,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL08","Región del Biobío","M","Hombres",7.27566335540219,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL08","Región del Biobío","F","Mujeres",10.2169596248633,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL09","Región de La Araucanía","_T","Ambos sexos",6.85084749166025,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL09","Región de La Araucanía","M","Hombres",4.76233377311204,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL09","Región de La Araucanía","F","Mujeres",9.84997423044618,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL14","Región de Los Ríos","_T","Ambos sexos",7.58297923162972,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL14","Región de Los Ríos","M","Hombres",7.06093238157723,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL14","Región de Los Ríos","F","Mujeres",8.39778310333076,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL10","Región de Los Lagos","_T","Ambos sexos",3.52683714992781,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL10","Región de Los Lagos","M","Hombres",2.99341162302438,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL10","Región de Los Lagos","F","Mujeres",4.34581154447702,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",4.21804792624801,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",3.9370346595649,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",4.61550394738566,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",4.66562419923457,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",3.1243398918441,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.93792304288878,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","_T","Total país","_T","Ambos sexos",6.69493332953463,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","_T","Total país","M","Hombres",5.76995798210071,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","_T","Total país","F","Mujeres",8.01977512349847,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",4.78840966359738,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL15","Región de Arica y Parinacota","M","Hombres",4.38743084144878,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL15","Región de Arica y Parinacota","F","Mujeres",5.3757487669872,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL01","Región de Tarapacá","_T","Ambos sexos",4.42164249851844,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL01","Región de Tarapacá","M","Hombres",3.47421541008351,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL01","Región de Tarapacá","F","Mujeres",5.76362211504104,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL02","Región de Antofagasta","_T","Ambos sexos",5.49728014809956,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL02","Región de Antofagasta","M","Hombres",5.17678509189227,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL02","Región de Antofagasta","F","Mujeres",6.07985673861976,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL03","Región de Atacama","_T","Ambos sexos",3.89647650378041,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL03","Región de Atacama","M","Hombres",3.61003778833996,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL03","Región de Atacama","F","Mujeres",4.39261791172378,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL04","Región de Coquimbo","_T","Ambos sexos",7.24687258292893,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","CHL04","Región de Coquimbo","M","Hombres",6.273339782515,,
